181001 0.0207443  -6.99957
182001 0.021059  -7.02148
183001 0.0209147  -7.10826
184001 0.0210915  -7.131
185001 0.0210087  -7.00806
186001 0.0210382  -6.98563
187001 0.0208885  -7.0093
188001 0.0209211  -7.13283
189001 0.0209829  -7.05792
190001 0.0208613  -7.01685
191001 0.0207189  -6.87038
192001 0.0207618  -7.01191
193001 0.0209848  -7.09643
194001 0.0211589  -7.08623
195001 0.0212289  -7.07997
196001 0.0210796  -7.19458
197001 0.0209643  -7.09915
198001 0.0207831  -7.13781
199001 0.020763  -7.1289
200001 0.0209114  -7.07058
201001 0.0210853  -7.05271
202001 0.021149  -7.05934
203001 0.0209895  -7.0625
204001 0.0210875  -7.01879
205001 0.0212208  -7.11921
206001 0.0213659  -7.17565
207001 0.0213001  -7.19198
208001 0.021106  -7.10195
209001 0.0210081  -7.10384
210001 0.0212371  -7.19457
211001 0.0212901  -7.14864
212001 0.021136  -7.2166
213001 0.0212691  -7.13231
214001 0.0208122  -6.99702
215001 0.0208198  -7.02858
216001 0.020689  -7.04561
217001 0.0208608  -7.15272
218001 0.0207076  -7.01948
219001 0.0205365  -7.07345
220001 0.0206589  -7.03606
221001 0.02064  -6.98814
222001 0.0207229  -6.98279
223001 0.020548  -6.97971
224001 0.0206109  -6.96797
225001 0.0205014  -6.86646
226001 0.0206939  -6.98026
227001 0.0206412  -7.01793
228001 0.0207744  -7.00886
229001 0.0210118  -7.03535
230001 0.0212121  -6.97073
231001 0.0210171  -7.02779
232001 0.0210951  -7.021
233001 0.0209935  -7.11182
234001 0.0211151  -7.19422
235001 0.0211836  -7.12176
236001 0.0210513  -7.15058
237001 0.0210095  -7.1057
238001 0.0208863  -7.14735
239001 0.0210375  -7.10268
240001 0.0206254  -6.9468
241001 0.0207464  -6.97152
242001 0.0205914  -6.92044
243001 0.0205992  -7.00773
244001 0.0205332  -7.01828
245001 0.0206272  -6.96379
246001 0.0206188  -6.94832
247001 0.0207916  -6.93955
248001 0.0208723  -6.98053
249001 0.0208297  -7.02196
250001 0.0209238  -7.05266
251001 0.0209517  -6.91261
252001 0.020975  -7.03389
253001 0.0208007  -6.9486
254001 0.0207835  -7.02249
255001 0.0209035  -7.04894
256001 0.0208374  -7.01777
257001 0.0207674  -7.04511
258001 0.0208309  -7.03025
259001 0.0207167  -7.06366
260001 0.0207931  -7.06197
261001 0.0209444  -6.99595
262001 0.0210587  -7.02462
263001 0.0210604  -7.07876
264001 0.020975  -7.03448
265001 0.0211656  -7.07691
266001 0.0212971  -7.16765
267001 0.0215065  -7.24787
268001 0.0214686  -7.2225
269001 0.0214388  -7.18031
270001 0.0214422  -7.16227
271001 0.0215267  -7.36563
272001 0.0216739  -7.34586
273001 0.0215879  -7.28745
274001 0.0213442  -7.18776
275001 0.021249  -7.20194
276001 0.0213077  -7.06348
277001 0.0214263  -7.16322
278001 0.0212977  -7.1985
279001 0.0210973  -7.19964
280001 0.0213437  -7.23123
281001 0.0212434  -7.2677
282001 0.0210325  -7.19627
283001 0.0208084  -7.15393
284001 0.0207782  -7.07539
285001 0.0208106  -7.08576
286001 0.0206811  -7.04786
287001 0.0204692  -7.00112
288001 0.0205204  -7.043
289001 0.0205741  -7.02763
290001 0.0204941  -7.06754
291001 0.0207091  -7.07346
292001 0.0205667  -6.98276
293001 0.0205189  -6.89097
294001 0.0204465  -6.93754
295001 0.0204083  -6.93112
296001 0.0205992  -6.81937
297001 0.0205486  -6.85834
298001 0.0205978  -6.90342
299001 0.0205132  -6.87877
300001 0.0206786  -6.96897
301001 0.0204495  -6.90173
302001 0.0205064  -6.83743
303001 0.0204446  -6.8342
304001 0.0203772  -6.80727
305001 0.0203277  -6.77799
306001 0.0202604  -6.82459
307001 0.020232  -6.86055
308001 0.0204328  -6.9766
309001 0.0202609  -6.90186
310001 0.0203406  -6.82764
311001 0.0204147  -6.96825
312001 0.0205608  -6.83402
313001 0.0206863  -6.97604
314001 0.0207993  -6.98476
315001 0.0212382  -7.15359
316001 0.0211929  -7.08462
317001 0.0210619  -7.15387
318001 0.0209958  -7.08223
319001 0.0211032  -6.99673
320001 0.0210156  -7.08645
321001 0.0208322  -7.04605
322001 0.0205911  -7.00129
323001 0.020597  -6.98778
324001 0.0207427  -6.93046
325001 0.0206882  -6.96218
326001 0.0207251  -7.01548
327001 0.020841  -6.90872
328001 0.0207537  -7.04558
329001 0.0207368  -7.00756
330001 0.0207942  -7.08541
331001 0.0210659  -7.04486
332001 0.0210753  -7.07355
333001 0.0210078  -7.13117
334001 0.021243  -7.06018
335001 0.0211294  -7.0815
336001 0.021245  -7.21496
337001 0.0212873  -7.23439
338001 0.0210382  -7.13589
339001 0.0209839  -7.15661
340001 0.0211967  -7.09842
341001 0.0210909  -7.08053
342001 0.0210817  -7.17003
343001 0.0211334  -7.19234
344001 0.0210044  -7.10798
345001 0.0209689  -7.0979
346001 0.0209621  -7.12104
347001 0.020936  -7.103
348001 0.0208651  -7.04678
349001 0.0207299  -7.10099
350001 0.0207095  -6.99933
351001 0.0206006  -6.98743
352001 0.0206793  -7.02541
353001 0.020617  -6.92979
354001 0.0208387  -7.0437
355001 0.0207254  -6.98147
356001 0.0206781  -7.04743
357001 0.0206805  -6.96108
358001 0.0209376  -7.02026
359001 0.0208514  -7.00528
360001 0.0208305  -6.87883
361001 0.0206004  -7.00153
362001 0.0204575  -6.97569
363001 0.0206411  -6.93537
364001 0.0208576  -6.96292
365001 0.020654  -6.95809
366001 0.020946  -7.06225
367001 0.02118  -7.11501
368001 0.0210524  -7.19179
369001 0.0213657  -7.12969
370001 0.0211872  -7.12398
371001 0.0211657  -7.01969
372001 0.0208895  -7.08359
373001 0.0208422  -6.96732
374001 0.0203992  -6.93368
375001 0.0206128  -6.80452
376001 0.0207708  -6.85635
377001 0.0205213  -6.93361
378001 0.0202801  -6.85941
379001 0.0205129  -6.85523
380001 0.0205134  -6.90736
381001 0.0202898  -6.87324
382001 0.0202515  -6.85289
383001 0.0204334  -6.88026
384001 0.0204244  -6.79896
385001 0.0203204  -6.84563
386001 0.0204362  -6.82622
387001 0.0204911  -6.78555
388001 0.0203232  -6.84504
389001 0.0204428  -6.87025
390001 0.0204387  -6.88243
391001 0.0204412  -6.86294
392001 0.0203302  -6.90298
393001 0.0205207  -6.81143
394001 0.0202218  -6.7165
395001 0.0204363  -6.73173
396001 0.02043  -6.80314
397001 0.0201702  -6.77619
398001 0.020078  -6.78213
399001 0.0200879  -6.77341
400001 0.0201259  -6.84369
401001 0.020043  -6.81946
402001 0.0201305  -6.82505
403001 0.0203396  -6.77478
404001 0.020212  -6.75168
405001 0.0203622  -6.77486
406001 0.0202488  -6.83936
407001 0.0201548  -6.77334
408001 0.0201878  -6.82904
409001 0.0203229  -6.84768
410001 0.0201785  -6.69209
411001 0.0202635  -6.72442
412001 0.0203886  -6.76203
413001 0.0206086  -6.92782
414001 0.0206446  -6.8858
415001 0.0207953  -6.96066
416001 0.0208173  -6.98754
417001 0.0207566  -6.8924
418001 0.0207676  -6.91627
419001 0.0207007  -6.91233
420001 0.0211193  -7.02611
421001 0.0208702  -7.0146
422001 0.0208889  -7.02473
423001 0.0209558  -7.02351
424001 0.0208579  -6.97438
425001 0.0203461  -6.86306
426001 0.0201955  -6.7721
427001 0.0202166  -6.72543
428001 0.0202592  -6.82437
429001 0.0203453  -6.86742
430001 0.0205149  -7.01615
431001 0.0206416  -7.09207
432001 0.0206968  -7.10429
433001 0.0209403  -7.03584
434001 0.0209397  -7.06637
435001 0.0213382  -7.14283
436001 0.0211001  -7.11163
437001 0.0210441  -7.05148
438001 0.0209602  -7.03331
439001 0.0210909  -6.98271
440001 0.0210058  -7.03159
441001 0.0209653  -7.02346
442001 0.0208525  -6.99689
443001 0.0207654  -6.97708
444001 0.0206749  -6.93644
445001 0.0206853  -6.96414
446001 0.0207713  -6.95516
447001 0.0205112  -6.92589
448001 0.0203011  -6.92086
449001 0.0204026  -6.86027
450001 0.0205122  -6.85064
451001 0.0201457  -6.90525
452001 0.0203069  -6.90895
453001 0.020242  -6.82865
454001 0.0202297  -6.76
455001 0.0202155  -6.80713
456001 0.0202179  -6.80188
457001 0.0203229  -6.96162
458001 0.0204061  -6.92446
459001 0.0204095  -6.9038
460001 0.0204039  -6.85458
461001 0.0203703  -6.89079
462001 0.0205032  -6.82283
463001 0.0204827  -6.78242
464001 0.0202102  -6.80408
465001 0.020089  -6.80285
466001 0.0202155  -6.81951
467001 0.020144  -6.72696
468001 0.0201504  -6.75668
469001 0.0203514  -6.7633
470001 0.0201975  -6.72969
471001 0.0203051  -6.79619
472001 0.020541  -6.8648
473001 0.0207117  -6.94484
474001 0.0208675  -6.96491
475001 0.0207876  -6.86328
476001 0.0208099  -6.96009
477001 0.0206549  -6.85164
478001 0.0205588  -6.85785
479001 0.0206543  -6.85525
480001 0.0204876  -6.77547
481001 0.0204277  -6.89874
482001 0.0206915  -6.99919
483001 0.0206185  -7.08383
484001 0.0207312  -7.11181
485001 0.0208825  -7.04068
486001 0.0206877  -6.99499
487001 0.0203714  -6.8169
488001 0.0203905  -6.92069
489001 0.0205697  -6.96424
490001 0.0208503  -7.00955
491001 0.0207353  -6.8923
492001 0.0208242  -6.98012
493001 0.021137  -7.02886
494001 0.0211825  -7.09314
495001 0.0210386  -7.08524
496001 0.0212099  -6.9932
497001 0.0211239  -7.04883
498001 0.0208344  -7.09225
499001 0.0208174  -7.13533
500001 0.0206782  -7.0652
501001 0.020765  -6.97233
502001 0.0206939  -6.94656
503001 0.0206158  -6.98873
504001 0.0207674  -6.98159
505001 0.02086  -7.03986
506001 0.0210479  -7.19222
507001 0.0211525  -7.12043
508001 0.0212235  -7.20081
509001 0.0210873  -7.16425
510001 0.0212347  -7.18028
511001 0.0212006  -7.09403
512001 0.0214094  -7.09947
513001 0.0210079  -7.13014
514001 0.020853  -7.09583
515001 0.0209099  -7.07644
516001 0.0208666  -7.13318
517001 0.0211045  -7.07727
518001 0.0211348  -7.10867
519001 0.0209453  -7.08603
520001 0.0208837  -7.02578
521001 0.0208015  -6.93817
522001 0.0205997  -6.88592
523001 0.0204871  -6.99931
524001 0.0204474  -6.96191
525001 0.0205506  -6.96442
526001 0.020617  -6.97721
527001 0.0207469  -6.9534
528001 0.0206192  -7.10421
529001 0.0207639  -7.0467
530001 0.0207867  -7.03062
531001 0.0206817  -7.02143
532001 0.0207475  -7.00905
533001 0.0208819  -7.1636
534001 0.0207229  -6.99712
535001 0.0205865  -7.04126
536001 0.0205999  -6.89189
537001 0.0203858  -6.9179
538001 0.0204756  -6.88126
539001 0.0207861  -6.86647
540001 0.0205579  -6.92274
541001 0.0205301  -6.81113
542001 0.0205054  -6.91325
543001 0.0204684  -6.91578
544001 0.0204588  -6.89171
545001 0.0206648  -6.98113
546001 0.0209036  -6.97329
547001 0.0206088  -6.90372
548001 0.0207606  -7.01381
549001 0.0209826  -7.00431
550001 0.020812  -6.97413
551001 0.0209451  -6.90413
552001 0.0208828  -6.93405
553001 0.0210963  -6.98737
554001 0.0210439  -7.0226
555001 0.0209667  -7.08683
556001 0.0208167  -7.04175
557001 0.0206466  -6.95293
558001 0.0208721  -7.03287
559001 0.0207812  -6.9358
560001 0.0205183  -7.02262
561001 0.0204633  -6.92461
562001 0.0205195  -6.86333
563001 0.0204886  -6.91959
564001 0.0204638  -6.98982
565001 0.0203074  -6.91507
566001 0.0202416  -6.8406
567001 0.0203557  -6.76269
568001 0.0202465  -6.72532
569001 0.0202059  -6.86894
570001 0.0201631  -6.80419
571001 0.0206731  -7.06545
572001 0.0205403  -7.01381
573001 0.0204792  -6.94991
574001 0.0206235  -7.00329
575001 0.0204704  -6.978
576001 0.0203097  -6.94653
577001 0.0204828  -6.85756
578001 0.0203358  -6.82508
579001 0.0202775  -6.80681
580001 0.0201099  -6.83417
581001 0.020137  -6.79861
582001 0.0202563  -6.78808
583001 0.0203546  -6.73917
584001 0.0202662  -6.92339
585001 0.0200575  -6.69628
586001 0.019958  -6.67615
587001 0.0199841  -6.81281
588001 0.0199211  -6.78189
589001 0.0198772  -6.73636
590001 0.0196485  -6.59367
591001 0.0198509  -6.56035
592001 0.0197849  -6.51672
593001 0.0198972  -6.58463
594001 0.0200158  -6.78276
595001 0.0200535  -6.73734
596001 0.0200539  -6.62567
597001 0.019966  -6.77079
598001 0.0200162  -6.82304
599001 0.0200433  -6.76108
600001 0.020136  -6.7461
601001 0.0201691  -6.7241
602001 0.0201006  -6.75511
603001 0.0202758  -6.8433
604001 0.0203667  -6.72461
605001 0.0200329  -6.74998
606001 0.0203497  -6.73653
607001 0.0202486  -6.75417
608001 0.0200768  -6.76903
609001 0.0198606  -6.70239
610001 0.0198982  -6.64974
611001 0.0199701  -6.71917
612001 0.0199983  -6.73867
613001 0.0197515  -6.70836
614001 0.0198264  -6.64096
615001 0.0197845  -6.68837
616001 0.0199407  -6.63297
617001 0.0199143  -6.62302
618001 0.0200098  -6.63834
619001 0.0199359  -6.72142
620001 0.0200991  -6.72419
621001 0.0200296  -6.61598
622001 0.0202666  -6.74442
623001 0.0202353  -6.76355
624001 0.0200984  -6.78463
625001 0.0200252  -6.73369
626001 0.0200083  -6.75831
627001 0.0202106  -6.66074
628001 0.0201371  -6.66965
629001 0.020205  -6.65429
630001 0.0201074  -6.72219
631001 0.0200489  -6.69212
632001 0.0199981  -6.7487
633001 0.0200475  -6.67499
634001 0.0198404  -6.69735
635001 0.020067  -6.6601
636001 0.0197626  -6.71085
637001 0.0196921  -6.72457
638001 0.0199183  -6.71107
639001 0.020063  -6.72492
640001 0.0202813  -6.7702
641001 0.0199984  -6.72681
642001 0.0197153  -6.66473
643001 0.0197564  -6.67222
644001 0.0198307  -6.68938
645001 0.0199862  -6.72382
646001 0.0198976  -6.68264
647001 0.019815  -6.73272
648001 0.0200914  -6.87226
649001 0.0202424  -6.817
650001 0.0202551  -6.78397
651001 0.0203347  -6.7477
652001 0.0203009  -6.70343
653001 0.0204058  -6.75437
654001 0.0203364  -6.7767
655001 0.0201708  -6.76133
656001 0.0202731  -6.97108
657001 0.0202723  -6.86747
658001 0.0204399  -6.74787
659001 0.0201296  -6.86738
660001 0.0202899  -6.92358
661001 0.0201827  -6.82353
662001 0.0202552  -6.90417
663001 0.0202285  -6.77855
664001 0.0202649  -6.76626
665001 0.0204164  -6.8194
666001 0.0206286  -7.0716
667001 0.0205157  -6.923
668001 0.0205924  -7.06819
669001 0.0207231  -7.06028
670001 0.0208549  -7.06038
671001 0.0209349  -7.01724
672001 0.0210787  -6.97315
673001 0.0206835  -6.96058
674001 0.0204501  -6.96577
675001 0.0204566  -6.8586
676001 0.0205082  -6.89372
677001 0.0204171  -6.94536
678001 0.0205825  -6.96411
679001 0.0205753  -6.91903
680001 0.0205922  -6.96891
681001 0.0204261  -6.95275
682001 0.0204384  -7.00057
683001 0.0204113  -6.80658
684001 0.0204517  -6.89798
685001 0.0205015  -6.87007
686001 0.0205179  -6.88197
687001 0.0204362  -6.92012
688001 0.0207447  -6.96735
689001 0.0207914  -7.00392
690001 0.0206498  -6.96398
691001 0.020701  -6.99356
692001 0.0208481  -6.96396
693001 0.0207444  -7.02616
694001 0.0206949  -6.98157
695001 0.0205948  -6.91801
696001 0.0203585  -6.94344
697001 0.020352  -6.85065
698001 0.0204882  -6.95085
699001 0.0204042  -6.93168
700001 0.0204716  -6.81056
701001 0.0207247  -6.92535
702001 0.020812  -6.98088
703001 0.0205933  -6.97098
704001 0.0206947  -6.96711
705001 0.0205201  -6.93844
706001 0.0207064  -6.91571
707001 0.020697  -6.84815
708001 0.0206316  -6.94747
709001 0.0207038  -6.89923
710001 0.0205739  -6.89897
711001 0.0206018  -6.99749
712001 0.0205637  -6.91866
713001 0.0205054  -6.94316
714001 0.02072  -6.92883
715001 0.0208654  -6.95614
716001 0.0206203  -6.89182
717001 0.0208904  -6.98157
718001 0.0205058  -6.95668
719001 0.0205501  -6.94651
720001 0.0204127  -6.84875
721001 0.0205286  -6.89808
722001 0.0204533  -7.00969
723001 0.0204058  -7.00166
724001 0.0203935  -6.92701
725001 0.0205628  -6.85258
726001 0.0204942  -6.89887
727001 0.0204746  -6.8387
728001 0.0206845  -6.95804
729001 0.0206  -7.01239
730001 0.0207203  -7.00033
731001 0.0208305  -6.976
732001 0.0207219  -6.94334
733001 0.0209046  -6.96422
734001 0.0207336  -6.93199
735001 0.0208224  -7.10327
736001 0.0208185  -6.99502
737001 0.0209025  -6.99002
738001 0.0208753  -7.06087
739001 0.0211658  -7.04191
740001 0.021154  -7.03507
741001 0.0212481  -7.08887
742001 0.0210607  -7.02723
743001 0.0211081  -7.0747
744001 0.0209839  -7.12095
745001 0.0212301  -7.11268
746001 0.0212805  -7.1766
747001 0.021157  -7.1147
748001 0.0211967  -7.30545
749001 0.0211181  -7.14644
750001 0.0212766  -7.21596
751001 0.0209891  -7.1162
752001 0.021107  -7.07229
753001 0.0208911  -6.98568
754001 0.020773  -6.98702
755001 0.0207011  -6.83898
756001 0.0205611  -6.86161
757001 0.0205213  -6.82669
758001 0.0205372  -6.83303
759001 0.0204288  -6.86963
760001 0.0207312  -6.89692
761001 0.0206563  -7.00459
762001 0.0207112  -6.95569
763001 0.0205143  -7.05251
764001 0.0207535  -7.04213
765001 0.020743  -7.12029
766001 0.0209703  -7.1296
767001 0.0209445  -7.12031
768001 0.020967  -7.04445
769001 0.0210626  -7.0891
770001 0.0211077  -7.19666
771001 0.0211195  -7.21534
772001 0.0212338  -6.99925
773001 0.0209354  -7.01573
774001 0.021102  -7.05254
775001 0.0210616  -7.13485
776001 0.021024  -7.10278
777001 0.0211547  -7.18087
778001 0.0212182  -7.12969
779001 0.0210387  -7.06008
780001 0.0209526  -7.08191
781001 0.0208347  -7.0326
782001 0.0206753  -7.01153
783001 0.0207145  -7.07124
784001 0.0209235  -7.15084
785001 0.0207687  -7.05686
786001 0.0209475  -7.10181
787001 0.0210609  -7.01532
788001 0.0206519  -6.978
789001 0.0205855  -6.97424
790001 0.0207801  -6.99791
791001 0.0210352  -7.06987
792001 0.0210406  -6.97644
793001 0.0207588  -6.92271
794001 0.0207486  -7.02665
795001 0.0206249  -6.93005
796001 0.0206028  -6.94183
797001 0.020783  -6.97304
798001 0.020864  -6.98373
799001 0.0210191  -7.01984
800001 0.0207506  -6.98819
801001 0.0209119  -6.98309
802001 0.0210483  -7.02887
803001 0.0210896  -7.11397
804001 0.0210968  -7.06842
805001 0.0211341  -7.14916
806001 0.021406  -7.15423
807001 0.0211882  -7.14776
808001 0.0208954  -7.06154
809001 0.0209636  -7.09415
810001 0.0211801  -7.01464
811001 0.0211226  -7.01995
812001 0.0213986  -7.09126
813001 0.0213223  -7.1366
814001 0.0211982  -7.17769
815001 0.0212653  -7.08659
816001 0.0212173  -7.13179
817001 0.0211833  -7.25125
818001 0.0212158  -7.23676
819001 0.0213041  -7.12707
820001 0.0210974  -7.13724
821001 0.0209552  -7.10718
822001 0.0209023  -7.08667
823001 0.0209334  -7.05839
824001 0.0207232  -7.10954
825001 0.0206309  -7.1033
826001 0.0205079  -7.01914
827001 0.0205513  -6.94161
828001 0.0204258  -6.84186
829001 0.0203565  -6.95435
830001 0.0204846  -7.00438
831001 0.0205188  -7.01647
832001 0.020638  -6.99973
833001 0.0207948  -7.10525
834001 0.0208005  -7.08854
835001 0.0209719  -7.0013
836001 0.021022  -7.04998
837001 0.0208251  -7.0467
838001 0.0208982  -6.9798
839001 0.0209124  -6.98593
840001 0.0208572  -7.01765
841001 0.020692  -7.0694
842001 0.0207153  -6.98069
843001 0.0205661  -6.97551
844001 0.0204811  -7.00008
845001 0.020603  -6.90916
846001 0.0209586  -7.15082
847001 0.0209382  -7.08183
848001 0.0209183  -7.17152
849001 0.0208983  -7.11258
850001 0.0209923  -7.16324
851001 0.0210009  -7.07901
852001 0.0209302  -7.1521
853001 0.0208775  -7.12481
854001 0.0210136  -7.04993
855001 0.0211991  -7.21869
856001 0.0212833  -7.23824
857001 0.021259  -7.15599
858001 0.0211675  -7.0844
859001 0.021227  -6.98156
860001 0.0210263  -7.01514
861001 0.0209945  -6.96392
862001 0.0208736  -6.99687
863001 0.0208476  -7.02032
864001 0.0211435  -7.01497
865001 0.0209765  -7.1532
866001 0.0210944  -7.08239
867001 0.0209431  -7.08008
868001 0.0210549  -7.07638
869001 0.0211474  -7.09778
870001 0.0209824  -7.05928
871001 0.0208623  -7.03166
872001 0.0209146  -7.15481
873001 0.0210305  -7.05736
874001 0.021111  -7.18996
875001 0.0211411  -7.18587
876001 0.0211657  -7.17297
877001 0.0211605  -7.14258
878001 0.0213305  -7.14993
879001 0.0213526  -7.09043
880001 0.0211759  -7.10015
881001 0.0212604  -7.11802
882001 0.0211551  -7.08267
883001 0.0211512  -7.10725
884001 0.0210774  -7.06754
885001 0.0209239  -7.02133
886001 0.0212122  -7.00452
887001 0.021108  -6.96481
888001 0.021144  -7.0771
889001 0.0211152  -7.00213
890001 0.0211092  -6.96278
891001 0.0211322  -7.01925
892001 0.0210948  -6.9681
893001 0.0211013  -7.14708
894001 0.021154  -7.09969
895001 0.0211713  -7.08432
896001 0.0213805  -7.09451
897001 0.0213441  -7.13243
898001 0.0213382  -7.18224
899001 0.0212031  -7.10923
900001 0.0212098  -7.0928
901001 0.0211064  -7.10779
902001 0.0211973  -7.0513
903001 0.0211006  -7.05341
904001 0.0211366  -7.15008
905001 0.0210554  -7.21734
906001 0.02122  -7.117
907001 0.0211168  -7.14282
908001 0.021225  -7.11482
909001 0.0211714  -7.13213
910001 0.0211871  -7.26497
911001 0.0214329  -7.20426
912001 0.0215054  -7.13918
913001 0.0215706  -7.22085
914001 0.0215238  -7.24676
915001 0.0214092  -7.16598
916001 0.0213343  -7.14587
917001 0.0213603  -7.20165
918001 0.0213212  -7.2143
919001 0.0213174  -7.2986
920001 0.0214171  -7.24573
921001 0.0216055  -7.24895
922001 0.0216929  -7.26378
923001 0.0215632  -7.36733
924001 0.0214906  -7.30598
925001 0.0217177  -7.38351
926001 0.0215237  -7.26686
927001 0.0214555  -7.23068
928001 0.0214229  -7.24337
929001 0.0212367  -7.24657
930001 0.0212794  -7.24729
931001 0.0212936  -7.18992
932001 0.0213579  -7.18059
933001 0.0215148  -7.15393
934001 0.0213243  -7.19184
935001 0.02105  -7.13003
936001 0.0209327  -7.10759
937001 0.0209392  -7.22165
938001 0.020888  -7.19356
939001 0.020972  -7.09655
940001 0.0207422  -7.10942
